,Repository Name,Owner,Description,URL,Programming Language,Creation Date,Last Updated Date,Number of Stars,Number of Forks,Number of Open Issues,License Type,Repository Age (days),Created Year
54,ml-agents,unity-technologies,the unity machine learning agents toolkit (ml-agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.,https://api.github.com/repos/Unity-Technologies/ml-agents,C#,2017-09-08 21:09:04+00:00,2024-10-05 06:13:21+00:00,16991,4148,43,Organization,2583,2017
55,LightGBM,microsoft,"a fast, distributed, high performance gradient boosting (gbt, gbdt, gbrt, gbm or mart) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks.",https://api.github.com/repos/microsoft/LightGBM,C++,2016-08-05 05:45:50+00:00,2024-10-04 15:26:57+00:00,16565,3822,367,Organization,2983,2016
56,brpc,apache,"brpc is an industrial-grade rpc framework using c++ language, which is often used in high performance system such as search, storage, machine learning, advertisement, recommendation etc. ""brpc"" means ""better rpc"".",https://api.github.com/repos/apache/brpc,C++,2017-09-04 09:28:47+00:00,2024-10-04 12:08:26+00:00,16411,3961,435,Organization,2587,2017
57,best-of-ml-python,ml-tooling,🏆 a ranked list of awesome machine learning python libraries. updated weekly.,https://api.github.com/repos/ml-tooling/best-of-ml-python,Python,2020-11-29 19:41:36+00:00,2024-10-05 05:17:11+00:00,16308,2358,27,Organization,1405,2020
58,ML-NLP,nlp-love,此项目是机器学习(machine learning)、深度学习(deep learning)、nlp面试中常考到的知识点和代码实现，也是作为一个算法工程师必会的理论基础知识。,https://api.github.com/repos/NLP-LOVE/ML-NLP,Jupyter Notebook,2019-07-05 12:49:53+00:00,2024-10-05 08:09:05+00:00,15841,4518,34,User,1918,2019
59,ML-YouTube-Courses,dair-ai,📺 discover the latest machine learning / ai courses on youtube.,https://api.github.com/repos/dair-ai/ML-YouTube-Courses,Python,2021-06-25 09:39:16+00:00,2024-10-04 06:40:09+00:00,15822,1892,14,Organization,1197,2021
60,system-design-primer,donnemartin,learn how to design large-scale systems. prep for the system design interview.  includes anki flashcards.,https://api.github.com/repos/donnemartin/system-design-primer,Python,2017-02-26 16:15:28+00:00,2024-10-05 09:02:57+00:00,271508,45796,470,User,2777,2017
61,cli,httpie,"🥧 httpie cli  — modern, user-friendly command-line http client for the api era. json support, colors, sessions, downloads, plugins & more.",https://api.github.com/repos/httpie/cli,Python,2012-02-25 12:39:13+00:00,2024-10-05 06:50:02+00:00,33559,3673,186,Organization,4605,2012
62,GitHubDaily,githubdaily,"坚持分享 github 上高质量、有趣实用的开源技术教程、开发者工具、编程网站、技术资讯。a list cool, interesting projects of github.",https://api.github.com/repos/GitHubDaily/GitHubDaily,JavaScript,2018-12-30 13:56:58+00:00,2024-10-05 08:14:48+00:00,32096,3531,279,Organization,2105,2018
63,iris,kataras,"the fastest http/2 go web framework. new, modern and easy to learn. fast development with code you control. unbeatable cost-performance ratio :rocket:",https://api.github.com/repos/kataras/iris,Go,2016-01-30 04:36:48+00:00,2024-10-04 17:55:54+00:00,25194,2471,125,User,3171,2016
64,responsively-app,responsively-org,a modified web browser that helps in responsive web development. a web developer's must have dev-tool.,https://api.github.com/repos/responsively-org/responsively-app,JavaScript,2019-08-10 02:48:18+00:00,2024-10-05 03:46:22+00:00,22524,1149,219,Organization,1883,2019
65,generator-jhipster,jhipster,"jhipster is a development platform to quickly generate, develop, & deploy modern web applications & microservice architectures.",https://api.github.com/repos/jhipster/generator-jhipster,TypeScript,2013-10-21 20:07:22+00:00,2024-10-05 09:08:37+00:00,21494,4021,107,Organization,4001,2013
66,kit,sveltejs,"web development, streamlined",https://api.github.com/repos/sveltejs/kit,JavaScript,2020-10-15 14:00:23+00:00,2024-10-05 08:44:00+00:00,18521,1905,928,Organization,1450,2020
67,setup,lewagon,setup instructions for le wagon's students on their first day of web development bootcamp,https://api.github.com/repos/lewagon/setup,Ruby,2014-04-06 09:25:02+00:00,2024-10-04 17:49:18+00:00,18313,1600,2,Organization,3834,2014
68,sanic,sanic-org,accelerate your web app development  | build fast. run fast.,https://api.github.com/repos/sanic-org/sanic,Python,2016-05-26 04:38:22+00:00,2024-10-05 00:00:41+00:00,18032,1545,126,Organization,3054,2016
69,xterm.js,xtermjs,a terminal for the web,https://api.github.com/repos/xtermjs/xterm.js,TypeScript,2014-03-24 16:04:04+00:00,2024-10-05 03:44:44+00:00,17519,1621,221,Organization,3847,2014
70,Become-A-Full-Stack-Web-Developer,bmorelli25,free resources for learning full stack web development,https://api.github.com/repos/bmorelli25/Become-A-Full-Stack-Web-Developer,JavaScript,2017-03-16 17:51:51+00:00,2024-10-05 06:11:59+00:00,17217,2725,49,User,2759,2017
71,spellbook-of-modern-webdev,dexteryy,"a big picture, thesaurus, and taxonomy of modern javascript web development",https://api.github.com/repos/dexteryy/spellbook-of-modern-webdev,JavaScript,2017-06-10 18:03:21+00:00,2024-10-04 06:32:53+00:00,17100,1278,21,User,2673,2017
72,cheatsheets,rstacruz,cheatsheets for web development - devhints.io,https://api.github.com/repos/rstacruz/cheatsheets,SCSS,2012-03-16 06:17:34+00:00,2024-10-04 20:39:00+00:00,13773,3592,905,User,4586,2012
73,codesandbox-client,codesandbox,an online ide for rapid web development,https://api.github.com/repos/codesandbox/codesandbox-client,JavaScript,2016-12-27 13:04:17+00:00,2024-10-05 05:30:04+00:00,13040,2272,512,Organization,2838,2016
74,sinatra,sinatra,classy web-development dressed in a dsl (official / canonical repo),https://api.github.com/repos/sinatra/sinatra,Ruby,2009-01-14 01:27:30+00:00,2024-10-04 20:02:11+00:00,12184,2066,25,Organization,5743,2009
75,reactide,reactide,reactide is the first dedicated ide for react web application development.,https://api.github.com/repos/reactide/reactide,JavaScript,2017-03-07 18:30:34+00:00,2024-10-05 09:19:54+00:00,10531,617,57,Organization,2768,2017
76,public-api-lists,public-api-lists,a collective list of free apis for use in software and web development 🚀,https://api.github.com/repos/public-api-lists/public-api-lists,JavaScript,2020-01-05 20:34:00+00:00,2024-10-05 04:20:31+00:00,10114,954,4,Organization,1734,2020
77,curriculum,theodinproject,the open curriculum for learning web development,https://api.github.com/repos/TheOdinProject/curriculum,JavaScript,2013-06-11 03:22:30+00:00,2024-10-05 04:24:39+00:00,9895,13248,122,Organization,4134,2013
